game_date,game_id,period,number_original,clock,player1,player2,known_defender,locX,locY,possession,defender_name,slug_team,slug_opp,minutes_remaining,seconds_remaining,event_type,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,shot_attempted_flag,shot_made_flag,shot_type,defense_category
2024-11-18,22400251,1,7,11:33,James Harden,NA,NA,7,104,1,Andrew Wiggins,GSW,LAC,11,33,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,7,11:33,James Harden,NA,NA,7,104,1,Draymond Green,GSW,LAC,11,33,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,7,11:33,James Harden,NA,NA,7,104,1,Lindy Waters III,GSW,LAC,11,33,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,7,11:33,James Harden,NA,NA,7,104,1,Stephen Curry,GSW,LAC,11,33,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,7,11:33,James Harden,NA,NA,7,104,1,Trayce Jackson-Davis,GSW,LAC,11,33,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,9,11:22,Lindy Waters III,Draymond Green,NA,-49,255,1,Derrick Jones Jr.,LAC,GSW,11,22,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,9,11:22,Lindy Waters III,Draymond Green,NA,-49,255,1,Ivica Zubac,LAC,GSW,11,22,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,9,11:22,Lindy Waters III,Draymond Green,NA,-49,255,1,James Harden,LAC,GSW,11,22,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,9,11:22,Lindy Waters III,Draymond Green,NA,-49,255,1,Kris Dunn,LAC,GSW,11,22,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,9,11:22,Lindy Waters III,Draymond Green,NA,-49,255,1,Norman Powell,LAC,GSW,11,22,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,12,10:56,James Harden,NA,NA,-164,221,0,Andrew Wiggins,GSW,LAC,10,56,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,12,10:56,James Harden,NA,NA,-164,221,0,Draymond Green,GSW,LAC,10,56,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,12,10:56,James Harden,NA,NA,-164,221,0,Lindy Waters III,GSW,LAC,10,56,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,12,10:56,James Harden,NA,NA,-164,221,0,Stephen Curry,GSW,LAC,10,56,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,12,10:56,James Harden,NA,NA,-164,221,0,Trayce Jackson-Davis,GSW,LAC,10,56,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,17,10:23,Ivica Zubac,James Harden,NA,-22,48,1,Andrew Wiggins,GSW,LAC,10,23,Made Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,17,10:23,Ivica Zubac,James Harden,NA,-22,48,1,Draymond Green,GSW,LAC,10,23,Made Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,17,10:23,Ivica Zubac,James Harden,NA,-22,48,1,Lindy Waters III,GSW,LAC,10,23,Made Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,17,10:23,Ivica Zubac,James Harden,NA,-22,48,1,Stephen Curry,GSW,LAC,10,23,Made Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,17,10:23,Ivica Zubac,James Harden,NA,-22,48,1,Trayce Jackson-Davis,GSW,LAC,10,23,Made Shot,Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,19,10:11,Andrew Wiggins,NA,NA,109,224,1,Derrick Jones Jr.,LAC,GSW,10,11,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,19,10:11,Andrew Wiggins,NA,NA,109,224,1,Ivica Zubac,LAC,GSW,10,11,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,19,10:11,Andrew Wiggins,NA,NA,109,224,1,James Harden,LAC,GSW,10,11,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,19,10:11,Andrew Wiggins,NA,NA,109,224,1,Kris Dunn,LAC,GSW,10,11,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,19,10:11,Andrew Wiggins,NA,NA,109,224,1,Norman Powell,LAC,GSW,10,11,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,21,10:06,Kris Dunn,NA,NA,20,14,1,Andrew Wiggins,GSW,LAC,10,6,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,21,10:06,Kris Dunn,NA,NA,20,14,1,Draymond Green,GSW,LAC,10,6,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,21,10:06,Kris Dunn,NA,NA,20,14,1,Lindy Waters III,GSW,LAC,10,6,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,21,10:06,Kris Dunn,NA,NA,20,14,1,Stephen Curry,GSW,LAC,10,6,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,21,10:06,Kris Dunn,NA,NA,20,14,1,Trayce Jackson-Davis,GSW,LAC,10,6,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,24,09:45,James Harden,Ivica Zubac,NA,60,258,1,Andrew Wiggins,GSW,LAC,9,45,Made Shot,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,24,09:45,James Harden,Ivica Zubac,NA,60,258,1,Draymond Green,GSW,LAC,9,45,Made Shot,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,24,09:45,James Harden,Ivica Zubac,NA,60,258,1,Lindy Waters III,GSW,LAC,9,45,Made Shot,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,24,09:45,James Harden,Ivica Zubac,NA,60,258,1,Stephen Curry,GSW,LAC,9,45,Made Shot,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,24,09:45,James Harden,Ivica Zubac,NA,60,258,1,Trayce Jackson-Davis,GSW,LAC,9,45,Made Shot,Step Back Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,26,09:34,Stephen Curry,NA,NA,-175,210,1,Derrick Jones Jr.,LAC,GSW,9,34,Made Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,26,09:34,Stephen Curry,NA,NA,-175,210,1,Ivica Zubac,LAC,GSW,9,34,Made Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,26,09:34,Stephen Curry,NA,NA,-175,210,1,James Harden,LAC,GSW,9,34,Made Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,26,09:34,Stephen Curry,NA,NA,-175,210,1,Kris Dunn,LAC,GSW,9,34,Made Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,26,09:34,Stephen Curry,NA,NA,-175,210,1,Norman Powell,LAC,GSW,9,34,Made Shot,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,27,09:15,James Harden,NA,NA,-27,15,1,Andrew Wiggins,GSW,LAC,9,15,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,27,09:15,James Harden,NA,NA,-27,15,1,Draymond Green,GSW,LAC,9,15,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,27,09:15,James Harden,NA,NA,-27,15,1,Lindy Waters III,GSW,LAC,9,15,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,27,09:15,James Harden,NA,NA,-27,15,1,Stephen Curry,GSW,LAC,9,15,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,27,09:15,James Harden,NA,NA,-27,15,1,Trayce Jackson-Davis,GSW,LAC,9,15,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,30,09:00,Draymond Green,NA,NA,78,89,1,Derrick Jones Jr.,LAC,GSW,9,0,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,30,09:00,Draymond Green,NA,NA,78,89,1,Ivica Zubac,LAC,GSW,9,0,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,30,09:00,Draymond Green,NA,NA,78,89,1,James Harden,LAC,GSW,9,0,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,30,09:00,Draymond Green,NA,NA,78,89,1,Kris Dunn,LAC,GSW,9,0,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,30,09:00,Draymond Green,NA,NA,78,89,1,Norman Powell,LAC,GSW,9,0,Missed Shot,Floating Jump shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,32,08:50,Norman Powell,James Harden,NA,-196,66,1,Andrew Wiggins,GSW,LAC,8,50,Made Shot,Pullup Jump shot,Mid-Range,Left Side(L),16-24 ft.,20,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,1,32,08:50,Norman Powell,James Harden,NA,-196,66,1,Draymond Green,GSW,LAC,8,50,Made Shot,Pullup Jump shot,Mid-Range,Left Side(L),16-24 ft.,20,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,1,32,08:50,Norman Powell,James Harden,NA,-196,66,1,Lindy Waters III,GSW,LAC,8,50,Made Shot,Pullup Jump shot,Mid-Range,Left Side(L),16-24 ft.,20,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,1,32,08:50,Norman Powell,James Harden,NA,-196,66,1,Stephen Curry,GSW,LAC,8,50,Made Shot,Pullup Jump shot,Mid-Range,Left Side(L),16-24 ft.,20,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,1,32,08:50,Norman Powell,James Harden,NA,-196,66,1,Trayce Jackson-Davis,GSW,LAC,8,50,Made Shot,Pullup Jump shot,Mid-Range,Left Side(L),16-24 ft.,20,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,1,36,08:24,James Harden,NA,NA,-17,12,0,Andrew Wiggins,GSW,LAC,8,24,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,36,08:24,James Harden,NA,NA,-17,12,0,Draymond Green,GSW,LAC,8,24,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,36,08:24,James Harden,NA,NA,-17,12,0,Lindy Waters III,GSW,LAC,8,24,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,36,08:24,James Harden,NA,NA,-17,12,0,Stephen Curry,GSW,LAC,8,24,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,36,08:24,James Harden,NA,NA,-17,12,0,Trayce Jackson-Davis,GSW,LAC,8,24,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,43,08:08,Andrew Wiggins,NA,James Harden,12,66,1,Derrick Jones Jr.,LAC,GSW,8,8,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,43,08:08,Andrew Wiggins,NA,James Harden,12,66,1,Ivica Zubac,LAC,GSW,8,8,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,43,08:08,Andrew Wiggins,NA,James Harden,12,66,1,James Harden,LAC,GSW,8,8,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,43,08:08,Andrew Wiggins,NA,James Harden,12,66,1,Kris Dunn,LAC,GSW,8,8,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,43,08:08,Andrew Wiggins,NA,James Harden,12,66,1,Norman Powell,LAC,GSW,8,8,Missed Shot,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,1,52,07:38,Norman Powell,NA,NA,232,93,1,Andrew Wiggins,GSW,LAC,7,38,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,52,07:38,Norman Powell,NA,NA,232,93,1,Draymond Green,GSW,LAC,7,38,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,52,07:38,Norman Powell,NA,NA,232,93,1,Lindy Waters III,GSW,LAC,7,38,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,52,07:38,Norman Powell,NA,NA,232,93,1,Stephen Curry,GSW,LAC,7,38,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,52,07:38,Norman Powell,NA,NA,232,93,1,Trayce Jackson-Davis,GSW,LAC,7,38,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,57,07:00,Derrick Jones Jr.,James Harden,NA,232,40,1,Andrew Wiggins,GSW,LAC,7,0,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,57,07:00,Derrick Jones Jr.,James Harden,NA,232,40,1,Draymond Green,GSW,LAC,7,0,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,57,07:00,Derrick Jones Jr.,James Harden,NA,232,40,1,Lindy Waters III,GSW,LAC,7,0,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,57,07:00,Derrick Jones Jr.,James Harden,NA,232,40,1,Stephen Curry,GSW,LAC,7,0,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,57,07:00,Derrick Jones Jr.,James Harden,NA,232,40,1,Trayce Jackson-Davis,GSW,LAC,7,0,Made Shot,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,62,06:42,Andrew Wiggins,Draymond Green,NA,45,23,1,Derrick Jones Jr.,LAC,GSW,6,42,Made Shot,Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,62,06:42,Andrew Wiggins,Draymond Green,NA,45,23,1,Ivica Zubac,LAC,GSW,6,42,Made Shot,Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,62,06:42,Andrew Wiggins,Draymond Green,NA,45,23,1,James Harden,LAC,GSW,6,42,Made Shot,Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,62,06:42,Andrew Wiggins,Draymond Green,NA,45,23,1,Kris Dunn,LAC,GSW,6,42,Made Shot,Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,62,06:42,Andrew Wiggins,Draymond Green,NA,45,23,1,Norman Powell,LAC,GSW,6,42,Made Shot,Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,1,64,06:18,James Harden,Kris Dunn,NA,138,218,1,Andrew Wiggins,GSW,LAC,6,18,Made Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,64,06:18,James Harden,Kris Dunn,NA,138,218,1,Draymond Green,GSW,LAC,6,18,Made Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,64,06:18,James Harden,Kris Dunn,NA,138,218,1,Gary Payton II,GSW,LAC,6,18,Made Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,64,06:18,James Harden,Kris Dunn,NA,138,218,1,Lindy Waters III,GSW,LAC,6,18,Made Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,64,06:18,James Harden,Kris Dunn,NA,138,218,1,Stephen Curry,GSW,LAC,6,18,Made Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,66,06:06,Stephen Curry,NA,NA,-145,197,1,Derrick Jones Jr.,LAC,GSW,6,6,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,66,06:06,Stephen Curry,NA,NA,-145,197,1,Ivica Zubac,LAC,GSW,6,6,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,66,06:06,Stephen Curry,NA,NA,-145,197,1,James Harden,LAC,GSW,6,6,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,66,06:06,Stephen Curry,NA,NA,-145,197,1,Kris Dunn,LAC,GSW,6,6,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,66,06:06,Stephen Curry,NA,NA,-145,197,1,Norman Powell,LAC,GSW,6,6,Missed Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,68,05:57,Norman Powell,James Harden,NA,-237,17,1,Andrew Wiggins,GSW,LAC,5,57,Made Shot,Running Pull-Up Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,68,05:57,Norman Powell,James Harden,NA,-237,17,1,Draymond Green,GSW,LAC,5,57,Made Shot,Running Pull-Up Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,68,05:57,Norman Powell,James Harden,NA,-237,17,1,Gary Payton II,GSW,LAC,5,57,Made Shot,Running Pull-Up Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,68,05:57,Norman Powell,James Harden,NA,-237,17,1,Lindy Waters III,GSW,LAC,5,57,Made Shot,Running Pull-Up Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,68,05:57,Norman Powell,James Harden,NA,-237,17,1,Stephen Curry,GSW,LAC,5,57,Made Shot,Running Pull-Up Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,70,05:36,Gary Payton II,NA,Ivica Zubac,18,55,1,Derrick Jones Jr.,LAC,GSW,5,36,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,70,05:36,Gary Payton II,NA,Ivica Zubac,18,55,1,Ivica Zubac,LAC,GSW,5,36,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,70,05:36,Gary Payton II,NA,Ivica Zubac,18,55,1,James Harden,LAC,GSW,5,36,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,70,05:36,Gary Payton II,NA,Ivica Zubac,18,55,1,Kris Dunn,LAC,GSW,5,36,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,70,05:36,Gary Payton II,NA,Ivica Zubac,18,55,1,Norman Powell,LAC,GSW,5,36,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,73,05:31,Ivica Zubac,NA,Draymond Green,10,20,1,Andrew Wiggins,GSW,LAC,5,31,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,73,05:31,Ivica Zubac,NA,Draymond Green,10,20,1,Draymond Green,GSW,LAC,5,31,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,73,05:31,Ivica Zubac,NA,Draymond Green,10,20,1,Gary Payton II,GSW,LAC,5,31,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,73,05:31,Ivica Zubac,NA,Draymond Green,10,20,1,Lindy Waters III,GSW,LAC,5,31,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,73,05:31,Ivica Zubac,NA,Draymond Green,10,20,1,Stephen Curry,GSW,LAC,5,31,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,1,76,05:21,Draymond Green,Gary Payton II,NA,2,249,1,Derrick Jones Jr.,LAC,GSW,5,21,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,76,05:21,Draymond Green,Gary Payton II,NA,2,249,1,Ivica Zubac,LAC,GSW,5,21,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,76,05:21,Draymond Green,Gary Payton II,NA,2,249,1,James Harden,LAC,GSW,5,21,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,76,05:21,Draymond Green,Gary Payton II,NA,2,249,1,Kris Dunn,LAC,GSW,5,21,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,76,05:21,Draymond Green,Gary Payton II,NA,2,249,1,Norman Powell,LAC,GSW,5,21,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,1,78,04:54,Norman Powell,NA,NA,143,19,1,Andrew Wiggins,GSW,LAC,4,54,Missed Shot,Pullup Jump shot,Mid-Range,Right Side(R),8-16 ft.,14,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,78,04:54,Norman Powell,NA,NA,143,19,1,Draymond Green,GSW,LAC,4,54,Missed Shot,Pullup Jump shot,Mid-Range,Right Side(R),8-16 ft.,14,1,0,2pt,10-15 Ft
2024-11-18,22400251,1,78,04:54,Norman Powell,NA,NA,143,19,1,Gary Payton II,GSW,LAC,4,54,Missed Shot,Pullup Jump shot,Mid-Range,Right Side(R),8-16 ft.,14,1,0,2pt,10-15 Ft
